,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,4,-0.028607358981640213,0.6440260390710171,0.057018969807666076,-0.2978774400066674,-0.6564649555865679,-4.1604248855756225,0.7058281099588679,0.524105952872259,-1.1349061157616853,-1.242735468184564,0.35648059828760453,-1.6978638224583147,6.747691972229255,1.0069189312204456,-2.3620372494762103,0.1909780488724091,1.9792260053764759,0.13406192211172435,1.0990789833789272,-0.4434498447328318,1.3816998959501525,-0.11998481179652842,0.719083104655333,-1.8504054400093468,-1.4292946909523214,-0.6428511723413965,-2.212830391292275,0.7284385104101705,-0.5143801514565985,-1.3137277589276286
11,1,0.1904795023934689,3.5209184955638886,-0.13999609273587477,-0.1418938607307632,0.1479416894302589,-0.9833345327393915,2.3000937814134406,0.007700124778266428,-3.008525841094559,0.1685629221543192,-0.38344485730805583,-0.8116795585202377,-3.5129439451756586,-0.1543027184704805,-0.021449355815142575,0.5310507055888133,1.5440572554022856,0.7394282372007657,1.4738123882928325,1.3699885840836883,-1.5893896598184991,0.9720997356281117,0.5559923144902771,1.4644619956885017,5.363453762779661,0.7656619335815837,-1.0578641062530656,1.679703559980444,0.9219581291045119,-0.18530953016127302
12,4,0.10278479557435936,1.8270241400525,0.05992062227962232,1.6174807412327854,1.112367315984783,1.7875030144207433,-0.03308135279783492,-0.5164154401255885,2.528990701835938,1.8552563726683142,0.6384566039448558,3.2371284132545073,-0.11576800939256271,1.0654715335691807,-0.20164263885549447,-0.7139143898325241,0.1611842529548623,0.24310831871045907,0.6720142955037288,0.07089190180904395,3.048223454824984,-0.8941558780907044,1.5075976304555416,-0.6891156464909443,2.608660829779535,-3.257139894991953,4.218957986273472,0.5067631436141904,0.20336840071630707,3.58446904445909
13,0,0.024823280412751284,-3.4008815370711005,0.029493425397642836,-0.28613287835237367,-1.2443370827126414,1.5615966118629132,0.029381464076642397,0.44488636880928767,5.722727806793379,-1.1041528963936886,0.007244123068653335,-2.629600347940219,-1.3004572757029793,-0.39909023404584704,1.299388670973913,-0.68850386888148,-1.2640822810976962,-1.0714356232046112,0.7883482698698594,-0.5347881275755794,-6.179623553122671,0.20766661583148177,-0.03591696828595766,0.6503545704316136,3.1982326093655047,2.6572084224375194,-3.427165058767673,0.3397551517649769,0.25070975041629395,1.2292007282498385
14,4,0.1368911535877411,1.5688077565150889,-0.1965406848941435,0.1126443813529889,-1.2607700302396223,-1.4681447789167008,-1.0680095332314532,-0.4944231678402213,1.7063935133953563,-4.458029921047112,0.6766882895813118,-0.11240413180061753,0.23214541058628488,-0.004594195239615038,1.0162143614231693,-0.406565725930722,1.9418786006991122,1.887157074332763,-3.0493617881798634,-0.10702583847985465,0.05839943155393514,-1.4524976074637743,-1.094435525611091,-1.180623692286681,-4.3184321450928085,0.3913611007710257,-0.14649660100248452,-0.22219483375800023,-0.2652464664636014,-2.1045240572408006
15,1,-0.5275649617815926,-4.7064317770286515,0.004178820003664295,0.5988268843882785,-0.08213261610405724,4.784200424712427,-2.9344126990922352,-0.7171848847928038,-0.12915318098706974,7.797720850501565,0.10970198010353487,5.390010171615292,3.0254265231375257,-0.07838343967292577,-2.0497275842612646,2.5957195865615277,1.5153625391765186,-1.9327141830055943,0.9192904424460523,0.6530470069892124,9.093694415491766,0.019638704005524404,1.4388395258692726,-1.611600745610909,-2.4169221463828223,-0.955332717112782,7.024814451759508,0.11408017009932667,-0.2616108874778748,2.39607328631468
16,0,0.08773195779484949,-2.548064875778034,-0.052936348176127246,0.04258635821254114,0.5011174975616299,1.9113979945590842,-0.38415022325665704,-0.3013659057402668,8.414565587351296,-2.00132168663577,0.17827807212980068,-1.9008635190139105,-0.838816705181125,1.1672990219284216,-0.13368190034667077,2.6455890630039867,1.7126350221222757,-1.2245129646869166,-0.5411026369051986,0.3636052876108971,-7.022360203839654,-0.19927174101740902,0.5748480720512295,-0.46451837643862,3.432188521685688,2.6414078548344824,-2.477400430431772,0.25966765399051017,-0.02861638852187833,-0.7137645887023736
17,3,-0.06268858629786,1.1249997724605056,-0.0754224772112948,1.0086119173027102,0.5797948492865929,1.9778841326578684,0.07633855002044102,0.136053210294515,-2.390151312336418,1.3251981360829235,0.6993134963789851,1.6728072402050724,0.3105786423716783,1.0502401650997846,0.5455113566221913,-2.7338965855704758,0.2977633192101015,-0.26545591588849243,0.19374580846379813,-0.7898444335383247,1.7520847154241268,1.3676237767189237,0.28616124666333587,0.7704714383394864,-2.0527966428081377,0.6329339189775511,2.1801740816527837,-0.2090277157026759,-0.5599558770353346,2.158378209662103
18,0,0.20376122977175248,0.5493144560548279,-0.11684963435834364,-0.32379715005541126,1.5026807763787737,-0.5494548550013149,0.47745764173364524,1.22367775710431,1.7584668323298143,-2.0414210829713615,0.7555442251019312,-2.50017186645083,-0.2603234239865576,0.5130684575813359,-0.20858567767923777,-0.17565512466327893,0.28265301970746237,2.8284210365685314,-1.89501160990939,0.9627743742765578,-1.1255723405852123,0.5079130045936974,0.4682696133145382,-0.5369061241215222,3.481492769189545,0.6779176095572933,-3.2584805779806048,0.45617000169465727,0.358121226002565,-1.4479750359433932
19,4,0.13248423132656229,2.5691164679844043,0.08612020330588173,1.022990714251658,-0.48197623784057386,-0.17270475040535274,-1.323578681414329,0.6547403995433725,2.1021740180634647,-3.8472192818556246,0.7879858727771424,1.3338192269835218,0.30883353621289683,-0.41385832416866586,-1.4646787080137194,-0.12852381014176234,-1.2434672009507224,1.6050365052000906,-2.807829898497269,1.8891604062819558,0.4439372965286722,0.06870997688487562,-0.5856107786916783,-1.4802139015396338,-4.632069958809254,0.12594294717798904,1.738370111264663,0.22207543571337934,0.7459419445920827,4.274825640973731
20,0,-0.04284699982414216,-0.6320035084025935,-0.1130049325313748,0.09600826228913893,-0.5859513700097638,-0.07399745332371623,-1.2424270889649593,0.8958067934342373,1.4578416514622334,-3.4936226296827675,0.7532715908724742,-1.3622319624470889,2.7058045585904855,0.5867635551938534,-0.7814878355022016,0.5503558716894266,0.7361563701050646,0.5749323173446839,0.5973544489749526,-1.996806909952859,-1.9544070198702137,-0.8095236091341486,-0.7927655141521118,-1.0349223875790439,-5.503333258600611,2.958757033895338,-1.7754005042219123,-0.5842953973524045,-0.31658500593487515,-0.18655971397094562
21,0,0.098065436545615,-1.9500154732619124,-0.18025738859307835,2.2812052526202975,1.2911993374308794,-1.7313701028089572,0.004616572832219843,-1.1651898680614055,4.533257741600685,-1.1450635034551593,2.3154443924478993,1.7647734100902652,3.8189912536615984,-0.4444345164587263,-0.0019314012175349672,-0.9672531748182674,2.149053718045557,-1.8781548509826276,0.22157058077351197,0.9744570851355854,3.837710569783843,1.6932265903872041,0.005880164361764319,-0.017201607649539565,-3.4375375377930837,-4.198296480094723,2.300033833065621,-0.6539467640590216,-0.0026004538660305567,-1.2539592709471155
22,2,0.21906715348215852,2.0696320217134,0.10465383423504118,0.23360622173189324,0.6676405866425582,-0.41127345347732625,0.8520470257028254,0.26364259168962695,4.574951403496247,-2.5432474253847293,-1.1957424896463245,-1.684605975884617,0.43426005661778155,-0.17492363682265616,1.810424071251268,0.251408992902892,-0.556927418909061,1.2549945998828078,2.049571137866288,-1.1327778288749746,-6.1706679275294185,0.047129082597048615,-0.5109166380879012,0.138831581362136,2.9428495454107844,-3.981068198507833,-2.195551404937002,0.5842719826034428,-0.30765678559674253,-1.8817969850687675
23,1,-0.025426345672839183,0.7860129294026921,0.16138818751383602,0.2527018533783507,1.430630234086634,2.7346447814274697,-1.105935514517655,-0.40815483756336174,1.8572138478548357,-0.0675368974443004,-1.0010188701516824,-1.834793647700806,-0.4372005434271431,0.6664548170009288,3.073976771731101,0.43179508690333795,-0.8465946069653854,3.116662923329444,0.18262900214170966,-0.15410474960096157,-3.370795110835734,1.2521868579658066,1.2083654285561247,-2.2226273899096562,4.271697394359892,3.53865672531114,-2.391291393148249,-0.3104094414944102,0.3302619628885416,0.46814927333058043
24,1,-0.12919760987123521,0.06347283302112408,-0.06775529423116793,1.1975985115842018,1.1321311897394306,3.4292455292790818,-0.7040464085417809,-0.11893069866201311,-3.5713049799766163,2.5813994552301183,-0.5050984598929401,0.1547488185242418,-2.6429404546170767,1.449342988928967,-2.0621118804619365,0.21350056882665505,0.22485639981007516,2.5504304310403016,-1.7105223315446336,-2.218504238518898,1.6283840212811378,0.0466955822854919,-0.03640308602993191,0.5458458430025529,1.3618021314660336,1.8985855327956924,0.20168454272805644,-0.3227811886329171,-0.36454443935152064,-0.8343979797337954
25,3,-0.022062269176095963,1.672950064584641,0.01426082691792062,0.16455812211951396,-0.8693580570266385,0.09770717012723067,-2.1647558194584633,-0.10602931575426164,2.647448319746741,-1.150501207353228,1.3562506587474823,7.229972685673315,-4.2369669086643755,0.6873917727561333,0.3022507587604572,2.4764687857512397,1.9494303186016524,-4.030455152335419,1.7182359450016425,2.4021465678121334,5.091087567616963,1.715328529782475,0.46092815715435637,-1.7110148523079103,-5.910433571820929,3.98252231600442,9.422842442043809,0.5156772286279712,0.2937812512617027,2.1642830811872797
26,2,-0.014068846342950598,0.5799405269856722,-0.06596632666417176,0.05903058826867116,1.235975794690894,0.03089334334378391,-0.5927214117731964,-0.4935175129094112,5.642041128251738,-0.43897894807429716,-2.6443299771821014,0.7348333188367837,0.7025498697741421,-0.48153681531634324,-0.9928429055512815,0.877151309077791,0.29452153361507766,-0.5738863735530657,2.1484706552391923,1.668270339055537,-4.818759403360588,-1.2989221114787535,-0.8279322927073275,-0.7953524878669234,1.2983229495091193,-5.213845625872777,0.9577101996918976,0.1804273673388479,-0.011665529690949387,-0.06885076916350066
27,1,-0.3226523182308181,-0.3866799836072905,0.018981388128294845,0.1387746160786889,-1.2350414689652396,0.3680438549442485,-0.7239315897889291,0.47539442301163626,-2.146712215720968,4.594816310740001,-2.268603391128591,1.985877078612039,1.2990301092610423,0.16300836457458748,2.626614684360363,-0.45045129443100956,0.6269767840483748,-0.9032131762079477,-0.6511071947895158,1.4242967120314312,2.47788117476548,1.6263231260704953,0.6678263121056882,-1.282204450650838,1.5861364110234384,-1.0438693203336757,2.588198826547132,0.2311794776200766,0.09536308071234173,1.2103886377278832
28,0,0.1461493953002218,1.906915910839051,0.043398740603060114,0.2510213145632116,-0.11269586525500916,-0.7846907519417435,1.7401401775628438,0.84996110312368,-0.7663349195965232,-1.3503188485253894,-0.5498576009534848,-2.5119246518155722,-0.8640279724006874,0.16208662630802476,-2.853292989884649,1.6379110298895878,1.4455834402485757,0.9266762884411835,-2.445664016333503,-2.104802666059042,-4.429691018525953,-0.5500552542241037,-0.21350157593509303,1.2532984753499556,3.1261111828097006,0.18836438316558932,-3.2737980140985266,-0.16087712631855844,0.5627204130729804,1.8314821221716833
29,0,0.060002153102760164,-0.9733422727228213,0.06289041061434868,0.8176900534522967,1.876315570033666,1.1447469590837578,-0.89436479527378,-0.5079442343996874,6.327522894264891,-1.8806349725805827,0.6928723570055657,0.6063693982532801,0.9442828531819536,0.4491074235714119,-0.2419773767268977,2.47918878673511,2.981552269128458,-1.071602095164134,1.1165777578814753,-0.3931310363848085,-2.4723273675969053,-0.5640899204381408,0.28006646521820056,-0.9292765916687087,-0.9333140469228314,0.21138026013076358,0.7902828336737296,-0.18830453384894058,0.3609371848949145,0.8486984881006555
30,4,0.14098560646178923,2.007936016453894,0.043527677127873074,-1.362681755042815,0.6676634186340629,-2.621582806723097,1.8032703213260999,0.2940332118670749,-3.8265285125066484,-1.02033485187057,2.201357624930977,-0.19198123788255153,3.7188456053069285,1.4764899558422953,1.3088432445799876,-0.3031730111118718,-0.18421173008806657,0.5010841155595841,-0.04104199784646788,2.0029314922904757,4.054238676340466,-1.009219867775142,0.1948197589217556,1.0295838592565556,-2.7341853500087265,-1.919378709569071,-0.2502096529327822,0.15771570365599616,0.0443870624178949,4.598608582171209
31,3,-0.28460812397376917,0.5482050917034136,0.04633464196827413,-0.28126089185205544,1.0092805135438634,0.7377793231704038,0.028391705179491022,0.21758095596893257,-2.51084524038034,2.5505778013781226,-1.5056248241303778,0.9272088475944464,1.7375122921021242,-1.017382681496513,2.302017586663342,-1.160138277162983,1.1004042543532508,-2.5457548889384642,-1.6786141119731448,-0.05510182398582229,-1.666533834362372,0.8226018674525208,0.7812205606386103,-0.49817049792055795,-0.5160193990607791,2.900640112893277,1.2084337329606138,1.567953499930154,0.3055905962090751,-0.820725730647575
32,0,-0.1473799629238814,-0.5027081978854028,-0.08006506135197675,0.3355012222508949,-0.4064138903970021,0.16400456353099643,0.1618162886047753,0.7684240361557229,-5.366605270578628,0.28517651374018593,2.0010954223291706,1.3518359547014944,2.591847491011076,1.256877229608557,-4.3922459140720544,-1.1730171134958622,1.3875717632672728,-1.3595315164194939,-1.8476810315034753,-2.6767793594353964,4.384745188001571,0.5934267145249528,-0.9594217451315881,1.8997145375072435,-8.236811601914605,1.1585014828208218,1.7618513599482255,0.43093325542860045,0.13536942409458183,-2.6982385130858884
33,4,0.2731205097418482,2.6622531201616626,-0.05212306217538101,0.37757317377434113,2.000379079447569,1.6810593892528012,0.16445250877433026,0.06930855905522024,0.5713137216648465,-3.593152267177402,2.8390041773982966,-0.011256102836458066,0.5869967407618435,0.2692276367355173,-0.8480159692945427,-0.6685656477872823,-0.6373727555440788,2.425812592524329,0.9238341928309117,-0.4726340241090969,0.41480399626226294,-0.659718326680377,0.018317758455461488,0.5583667420861371,-3.5006789474685718,0.6578730507695094,-0.014670108470749937,0.3464970105700568,0.17288248763123026,1.8195532004055732
34,4,0.05465106807892695,0.20537628695701213,-0.11982394158152339,0.8811096256710026,0.3942816166680891,-2.0855004574121834,0.5054475111795205,0.9001837219949108,-1.195814542034849,-0.5818781900076152,0.3342125526917017,-1.3975962840207572,2.5927743213657086,0.19758013271848607,-2.2485624408516873,0.6254652362925203,-2.1069276863704838,2.073566441347436,-1.1315933871901156,-0.29388391893332455,2.2125160834648443,-2.2007410287229994,-0.2600986746408858,-0.22762608044539817,0.0893977523985517,-2.5082562311658156,-1.8214909176641054,-0.8912832762373848,-0.17311750474682003,1.6351528319099504
35,2,-0.12322300930398936,4.788855141197087,-0.001422215460701269,0.28397051495170966,-0.7400401698822174,3.707057998045886,-2.04866772446647,0.9307853425679675,-3.9995256800954935,-0.727907924577221,0.8151990346446236,4.5752838525557795,0.14718216136547072,0.24473753599708997,0.6670725158153025,-0.4559867496765931,0.4049238389383738,0.6968408826652612,0.9538407701240733,0.7571221629721627,2.8823227492209296,0.8597463963532634,0.06224280113761374,-1.1682342574012547,-8.866358838162995,3.6831857358544053,5.9629794944716785,-0.29268362708017776,-0.5048975916286382,0.9505295557810505
36,3,-0.0761488197933706,-1.5622728714949108,0.038014906544728534,-0.46204314076285186,-1.5856969666994518,-0.6785113560075992,-0.32808803175879375,0.5704101756299973,0.4743105239311659,2.560881809886444,0.6775595077648906,3.0661926701114104,-3.0227566507188324,0.03777478802138653,0.33552032996849035,-1.276178940646311,-0.572375991627528,-2.435687408961212,1.3367523989711785,0.5953412503981124,5.310543589181838,-0.8341016477376572,1.1856290754498804,-0.531785765254714,2.1867704889353505,2.246689347059522,3.9961769820598905,0.5841840439154127,0.8585158351926278,0.6537808491714796
37,0,0.06727468708924918,-0.46687840862554514,-0.07115061056708098,0.08574215291299883,-0.6358499708109974,4.857218742028043,-0.524252931921217,0.8914540354992314,1.3518362160960795,-2.5083049106677007,1.0972734007018032,-2.490930399860364,-1.5107411102325214,-0.6886549974309473,2.0560672636905113,0.9873704005067117,1.1968725943319174,2.160280029177072,1.041429434224689,0.19971211448116463,-5.667760643168323,-0.44865619865911105,-0.8614270163582648,1.6052297498075387,-1.9823633944871693,3.9688924124867833,-3.246436150234988,-0.1760054997953085,-0.07483993556308416,-0.014176805220400848
38,4,0.10478579397338482,-1.1780097740326874,0.2368760347659877,1.335378816825753,1.5908079233979364,2.2770180819947257,-0.34204872647066176,0.08444532830545709,5.654307475109931,-1.2470712130026347,0.3783286273974032,-2.3432336095791064,1.2881784344316067,-0.11587537772443172,0.8609849552956231,-2.30161006181285,-2.1714700589373255,1.7582721019917555,-0.3278733829291872,1.4912916212055007,-4.27224510863395,-0.5730105287869824,0.7871550944121929,-0.8606634263876759,3.4561562509509764,0.3619038778923361,-3.053942534488185,0.32920972761232825,0.09337252259111807,0.7125114488190837
39,3,-0.22253295678183516,-4.222963524383447,-0.10134998022775811,0.5919253828594995,1.3867474955832733,-2.4714057452039317,-0.4353243397992652,-0.11487789075184525,0.5294268752706783,2.3859980970585184,-2.032608772778717,-3.7783275919040564,0.7914040585877739,0.28585889845915063,3.610488201830551,-1.040321854982489,1.4594245922269906,1.2359867977337344,-0.6298812445050304,-1.8279336774692785,0.06323324054781318,-1.2805671976512734,0.9122348741089313,-2.3377783565613006,7.432260388011967,2.6594711117658565,-4.924304301105823,-0.5599523655504086,0.1027887807058819,-1.5050011590932457
40,0,-0.049935617565030004,-2.7757252036196003,0.014399324693899162,0.9008068879966541,0.0025791860811065527,4.252137542661682,0.02090365536099438,0.8485753397556512,3.360574361992718,1.4523291267297085,0.7594774770610716,-2.5508120887625854,2.524019079943138,0.4524697072941094,-1.0866796793467381,-1.3942693771933674,-0.8824118296473249,0.8629425346321888,-0.6125662631041221,-0.20415760421647608,-3.65737879527995,-1.6519476846428949,1.3087881301081643,0.19254505770048075,3.5091458024049516,1.5441604653595444,-3.3244801130852526,-0.7523506208758021,0.13513561081562062,2.2776781630943024
41,4,0.24644982746735342,1.5512519956138644,0.08164604996083914,-0.11494671393285337,0.786415032196625,-0.9767971803949588,-0.5748440448556426,-0.4981568394632016,4.58981699754498,-2.257633443049305,0.2900395420812553,0.8143751413316733,-1.4105691628543522,0.18314602686664794,-1.659954211515186,-0.37565112738104567,-0.6891615762090912,2.294172550626635,1.0965378339002503,1.0395397604560839,1.165138023111252,1.7957521568467507,0.09306093391603411,-1.4766752607705087,2.1326335997000094,-2.9160962308418084,1.0613772664302779,-0.08342642420299187,-0.01747935997617761,0.9296958725087414
42,3,0.02602322748862021,1.5853635295611712,-0.08282663176571717,-0.1252926825743576,1.8515222968820082,0.11053319741901409,-0.6781033483030285,0.5199489178522867,1.6080704922973093,0.12052191241966165,1.0224089705237982,5.3133157827956286,-2.3294624170087586,1.4961577951597045,1.8028621650988208,-0.04631525887280643,-0.23103925263002706,-2.946671673092017,0.48177010914684854,-1.9371970779631953,3.9361835391332396,-1.5627725149225384,0.42720280798255195,-0.3392936684557253,-3.048438773266618,0.24931819139779776,6.924858452829032,0.4723180244882923,-0.7939728267312719,-0.5993263934198098
43,1,-0.2092524938383292,-0.35358170189105276,-0.01350863655572518,-0.4837650043743435,1.155719934864676,1.514526700512624,-0.24551526835899962,0.8478540872027678,-1.2797937933455443,2.0197043800779126,-0.9365197115187722,0.6257902206367224,1.7119586464101832,1.1666973994499428,-0.8705629700794196,-1.846655161431588,-1.4304237192507123,-1.0436866937424727,-1.1275628842795873,0.3138773636879511,-0.8306468009000659,0.5968936350101776,-0.016607285030711398,0.21841319103337312,-1.2781002591187083,0.1585873563542701,0.8155940426326127,0.8391397485500331,-0.21085875590607975,-0.27373285408956877
44,2,0.03622899685666636,2.063643158125234,-0.05384636644659533,-0.10979218353680417,0.815107364522327,2.0797629132890822,0.33884052859094405,0.18337111944860016,0.43203380646675094,-0.945521951449895,-0.10853200652540985,0.9263490301227628,-1.1159066004604576,0.34832424653661415,-1.7225551667769097,-0.6529093549591792,-0.08509278995246819,-1.0043347993190355,-0.687495915401988,1.0092781660912473,-3.760785124005645,3.39818958338941,-0.4227920693970758,1.270457980251271,-1.871477616614182,0.7108842888454331,1.2073131305853593,0.2902598307999099,0.04717881526882452,-0.7118748162368463
45,3,0.306537620323862,4.282762786712484,-0.04529879924598729,-1.7219874173088834,1.5245139281714999,1.0048664100430869,-0.10961510617045125,-0.34710074414969483,2.4531458920910687,-10.42845849093196,2.250212715933874,-3.780515725040472,4.1635973689567125,0.6054892202693488,2.630547760540223,-0.24372658833048783,-1.4184614708191774,2.1025222141519557,-2.0211683883286007,0.11091238154973417,-10.17097760667721,-0.7287691261429858,-1.8629994371354868,0.37879115849063405,-10.755467834921532,4.11076740974746,-4.927156100785165,0.6841436805567231,0.9777546298160198,-1.6879086871953013
46,0,0.03980539321987789,0.16967655979671514,-0.16497249827203725,-0.45689414276408613,1.2008986682429252,-3.923679494658726,1.2760039553018905,0.299919034901234,-2.8839694506275717,-1.5252781017018704,0.17193784619520752,-2.5008254622197845,0.8216722583263357,-0.13065432107990152,-1.7479874480994877,-1.2976084049361842,-0.430493208451776,0.35359779120653184,3.199064355934894,0.11435907009468536,0.27468505482451594,0.025524609574091556,-0.3439218559147059,0.2645169978652782,0.4251290013957686,1.69824607115,-3.2593324110675876,-0.1451170676584585,-0.04407910201416994,0.7934592428797477
47,0,-0.22448346124206722,-3.5287849685548855,-0.14783320366276953,0.4118091355823236,-1.0856605851707,2.856874521638675,0.5735271375985541,0.17385337407792364,-0.8581185103395138,3.210504035144888,-1.1577690339272229,-4.876225622395972,2.857591414316506,0.09884847012104074,-1.5045362756162928,-1.2930814032633617,-0.14625115061470847,1.5559878867529806,-1.1526617823319816,0.34397926679011714,-4.546885650057048,-0.8157287359654476,0.8051446804882628,0.5082034070466452,5.556934748565516,2.1404543235794864,-6.355197695662553,0.2909941910892824,0.054878563616929554,1.6487522952054854
